Segment,Start,End,NGS_read_count
AF389119.1,849,930,6
AF389119.1,850,1248,5
AF389119.1,852,1284,1
AF389119.1,853,1429,8
AF389119.1,853,945,7
AF389119.1,864,1021,1
AF389119.1,864,924,1
AF389119.1,866,943,3
AF389119.1,86,892,5
AF389119.1,871,1054,4
AF389119.1,883,908,1
AF389119.1,886,1034,3
AF389119.1,890,1040,10
AF389119.1,891,1161,1
AF389119.1,891,1170,2
AF389119.1,891,1392,1
AF389119.1,892,1050,1
AF389119.1,893,1216,26
AF389119.1,893,1372,1
AF389119.1,895,1218,1
AF389119.1,896,1278,3
AF389119.1,898,1055,76
AF389119.1,900,1057,4
AF389119.1,903,1081,2
AF389119.1,904,978,6
AF389119.1,906,932,16
AF389119.1,908,1224,1
AF389119.1,912,1201,1
AF389119.1,913,1116,1
AF389119.1,921,1063,2
AF389119.1,927,1073,1
AF389119.1,928,1131,5
AF389119.1,929,1247,31
AF389119.1,930,1094,14
AF389119.1,930,1340,8
AF389119.1,930,1351,46
AF389119.1,947,1172,1
AF389119.1,952,1081,2
AF389119.1,954,1202,1
AF389119.1,955,1183,1
AF389119.1,956,1305,2
AF389119.1,960,1139,1
AF389119.1,961,1215,4
AF389119.1,961,998,3
AF389119.1,962,1137,1
AF389119.1,963,1030,1
AF389119.1,966,1120,4
AF389119.1,967,1146,34
AF389119.1,968,1085,101
AF389119.1,976,1054,3
AF389119.1,986,1291,11
AF389119.1,989,1360,1
AF389119.1,990,1277,2
AF389119.1,99,477,5
AF389120.1,1034,1182,7
AF389120.1,1057,1190,4
AF389120.1,1125,1226,1
AF389120.1,1127,1170,12
AF389120.1,1127,1338,4
AF389120.1,1159,1317,2
AF389120.1,116,1039,1
AF389120.1,1210,1285,5
AF389120.1,1217,1261,1
AF389120.1,1219,1359,10
AF389120.1,1226,1356,2
AF389120.1,1227,1335,1
AF389120.1,155,1206,1
AF389120.1,156,918,5
AF389120.1,157,1071,3
AF389120.1,159,571,1
AF389120.1,163,1104,5
AF389120.1,175,1066,117
AF389120.1,201,792,1
AF389120.1,202,331,1
AF389120.1,203,907,2
AF389120.1,209,838,36
AF389120.1,210,1018,2
AF389120.1,211,1020,1
AF389120.1,212,1061,2
AF389120.1,213,1119,3
AF389120.1,237,607,1
AF389120.1,237,976,5
AF389120.1,238,836,90
AF389120.1,241,797,8
AF389120.1,243,688,21
AF389120.1,264,1087,1
AF389120.1,265,840,1
AF389120.1,277,658,1
AF389120.1,281,1007,6
AF389120.1,296,330,2
AF389120.1,306,1078,2
AF389120.1,337,439,3
AF389120.1,368,1062,4
AF389120.1,389,460,1
AF389120.1,390,673,1
AF389120.1,402,911,5
AF389120.1,416,1086,3
AF389120.1,417,1103,5
AF389120.1,420,545,5
AF389120.1,423,821,5
AF389120.1,471,763,1
AF389120.1,498,1100,5
AF389120.1,504,557,1
AF389120.1,508,1245,1
AF389120.1,539,812,5
AF389120.1,540,869,8
AF389120.1,544,589,12
AF389120.1,565,1178,1
AF389120.1,581,1005,2
AF389120.1,585,935,1
AF389120.1,635,727,1
AF389120.1,638,762,2
AF389120.1,649,1092,3
AF389120.1,653,1119,4
AF389120.1,669,982,15
AF389120.1,672,938,1
AF389120.1,674,819,6
AF389120.1,676,850,5
AF389120.1,683,1038,4
AF389120.1,683,1044,6
AF389120.1,690,814,1
AF389120.1,691,1048,2
AF389120.1,705,863,2
AF389120.1,707,1128,5
AF389120.1,707,1170,17
AF389120.1,707,828,2
AF389120.1,709,1001,5
AF389120.1,709,1037,5
AF389120.1,720,843,3
AF389120.1,726,1245,6
AF389120.1,804,1036,10
AF389120.1,815,1077,3
AF389120.1,921,1114,2
AF389120.1,934,1316,1
AF389120.1,967,1037,6
AF389120.1,967,1043,9
AF389120.1,967,1085,3
AF389120.1,983,1038,1
AF389120.1,983,1044,2
AF389120.1,990,1046,2
AF389120.1,993,1036,2
AF389121.1,106,774,1
AF389121.1,107,425,1
AF389121.1,123,159,1
AF389121.1,126,741,2
AF389121.1,135,179,1
AF389121.1,137,814,3
AF389121.1,138,192,1
AF389121.1,140,847,1
AF389121.1,146,651,1
AF389121.1,156,345,1
AF389121.1,165,622,2
AF389121.1,168,260,1
AF389121.1,187,261,2
AF389121.1,222,261,13
AF389121.1,225,321,1
AF389121.1,225,375,1
AF389121.1,231,562,1
AF389121.1,247,891,2
AF389121.1,285,331,1
AF389121.1,298,322,5
AF389121.1,310,475,2
AF389121.1,311,358,2
AF389121.1,311,427,1
AF389121.1,311,514,1
AF389121.1,311,547,1
AF389121.1,311,564,1
AF389121.1,311,650,1
AF389121.1,312,388,1
AF389121.1,312,490,1
AF389121.1,312,643,1
AF389121.1,313,502,3
AF389121.1,313,576,1
AF389121.1,322,814,4
AF389121.1,334,614,1
AF389121.1,352,385,8
AF389121.1,365,924,1
AF389121.1,389,438,10
AF389121.1,391,710,12
AF389121.1,394,473,2
AF389121.1,394,667,5
AF389121.1,395,532,6
AF389121.1,400,436,2
AF389121.1,434,762,1
AF389121.1,439,593,3
AF389121.1,463,554,1
AF389121.1,466,513,9
AF389121.1,473,668,19
AF389121.1,475,680,1
AF389121.1,480,553,2
AF389121.1,484,592,1
AF389121.1,485,548,6
AF389121.1,485,560,26
AF389121.1,485,595,1
AF389121.1,489,800,1
AF389121.1,490,644,102
AF389121.1,491,645,17
AF389121.1,491,802,3
AF389121.1,492,628,26
AF389121.1,499,629,1
AF389121.1,499,650,2
AF389121.1,501,546,6
AF389121.1,501,619,1
AF389121.1,501,626,35
AF389121.1,512,591,1
AF389121.1,514,564,1
AF389121.1,516,649,5
AF389121.1,521,594,8
AF389121.1,521,603,55
AF389121.1,523,665,41
AF389121.1,523,761,1
AF389121.1,527,659,25
AF389121.1,527,668,4
AF389121.1,532,604,1
AF389121.1,533,573,1
AF389121.1,547,750,3
AF389121.1,549,658,2
AF389121.1,556,679,4
AF389121.1,558,708,1
AF389121.1,563,638,1
AF389121.1,563,759,108
AF389121.1,564,664,9
AF389121.1,564,710,6
AF389121.1,564,760,1
AF389121.1,565,641,69
AF389121.1,565,650,3
AF389121.1,569,760,1
AF389121.1,571,760,1
AF389121.1,573,695,1
AF389121.1,576,690,2
AF389121.1,577,826,3
AF389121.1,581,650,4
AF389121.1,584,645,25
AF389121.1,584,654,5
AF389121.1,588,631,1
AF389121.1,589,640,1
AF389121.1,590,645,16
AF389121.1,590,654,49
AF389121.1,595,638,28
AF389121.1,595,761,1
AF389121.1,598,668,6
AF389121.1,602,663,21
AF389121.1,602,759,3
AF389121.1,604,653,7
AF389121.1,605,713,4
AF389121.1,606,709,84
AF389121.1,610,848,11
AF389121.1,614,663,1
AF389121.1,620,703,1
AF389121.1,621,670,35
AF389121.1,623,767,4
AF389121.1,626,740,4
AF389121.1,627,768,16
AF389121.1,630,743,1
AF389121.1,631,743,2
AF389121.1,635,759,1
AF389121.1,646,704,1
AF389121.1,651,742,6
AF389121.1,654,703,2
AF389121.1,661,863,7
AF389121.1,662,759,5
AF389121.1,663,710,1
AF389121.1,665,706,29
AF389121.1,666,739,16
AF389121.1,666,766,42
AF389121.1,666,824,5
AF389121.1,669,706,2
AF389121.1,669,742,40
AF389121.1,669,800,1
AF389121.1,686,817,18
AF389121.1,718,807,2
AF389121.1,722,847,19
AF389121.1,724,821,22
AF389121.1,726,906,18
AF389121.1,727,852,10
AF389121.1,728,822,7
AF389121.1,729,829,5
AF389121.1,729,845,44
AF389121.1,732,818,1
AF389121.1,736,814,10
AF389121.1,737,800,7
AF389121.1,738,824,138
AF389121.1,743,903,40
AF389121.1,759,816,3
AF389121.1,761,934,9
AF389121.1,764,919,14
AF389121.1,770,800,8
AF389121.1,786,847,3
AF389121.1,798,834,2
AF389121.1,801,872,1
AF389121.1,809,943,1
AF389121.1,82,416,2
AF389121.1,83,422,1
AF389121.1,913,988,1
AF389121.1,918,962,3
AF389122.1,110,180,1
AF389122.1,113,437,2
AF389122.1,129,173,1
AF389122.1,170,212,1
AF389122.1,181,645,2
AF389122.1,182,213,3
AF389122.1,186,558,2
AF389122.1,187,282,3
AF389122.1,213,422,4
AF389122.1,215,644,6
AF389122.1,231,630,1
AF389122.1,237,421,1
AF389122.1,238,485,1
AF389122.1,239,407,3
AF389122.1,242,745,3
AF389122.1,243,586,1
AF389122.1,255,775,5
AF389122.1,265,308,2
AF389122.1,266,445,1
AF389122.1,269,339,31
AF389122.1,270,400,5
AF389122.1,271,695,2
AF389122.1,279,622,3
AF389122.1,301,418,8
AF389122.1,315,487,1
AF389122.1,316,545,13
AF389122.1,317,469,1
AF389122.1,323,379,2
AF389122.1,323,430,2
AF389122.1,323,711,2
AF389122.1,324,551,60
AF389122.1,327,472,5
AF389122.1,330,427,8
AF389122.1,330,456,49
AF389122.1,330,569,1
AF389122.1,330,581,37
AF389122.1,331,417,12
AF389122.1,332,447,3
AF389122.1,332,451,5
AF389122.1,333,452,1
AF389122.1,338,399,3
AF389122.1,344,381,4
AF389122.1,345,415,57
AF389122.1,346,429,1
AF389122.1,353,559,7
AF389122.1,353,644,73
AF389122.1,355,407,2
AF389122.1,357,421,15
AF389122.1,377,523,1
AF389122.1,378,533,1
AF389122.1,379,431,1
AF389122.1,379,450,1
AF389122.1,384,656,4
AF389122.1,385,589,17
AF389122.1,386,580,5
AF389122.1,387,415,2
AF389122.1,392,434,1
AF389122.1,416,538,91
AF389122.1,417,542,1
AF389122.1,446,625,1
AF389122.1,449,607,1
AF389122.1,453,639,19
AF389122.1,454,661,2
AF389122.1,458,621,39
AF389122.1,465,517,3
AF389122.1,466,540,3
AF389122.1,477,528,3
AF389122.1,479,512,11
AF389122.1,488,579,2
AF389122.1,54,299,1
AF389122.1,559,645,1
AF389122.1,564,638,4
AF389122.1,566,609,1
AF389122.1,56,431,6
AF389122.1,587,656,2
AF389122.1,600,624,7
AF389122.1,626,773,1
AF389122.1,634,821,1
AF389122.1,640,715,4
AF389122.1,651,751,3
AF389122.1,652,690,1
AF389122.1,653,775,3
AF389122.1,682,714,5
AF389122.1,731,772,1
AF389122.1,747,826,3
AF389122.1,96,196,1
AF389122.1,97,212,2
AF389122.1,97,217,3
AF389122.1,97,419,1
AF389122.1,99,174,1
